bfvd_entry	accession	virus_taxid	virus_name	host_taxid	host_name	host_bucket
L7TJV1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	L7TJV1	1273738	Escherichia phage PBECO4	1045010	Escherichia coli O157	bacteria
L7TKE2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	L7TKE2	1273738	Escherichia phage PBECO4	1045010	Escherichia coli O157	bacteria
L7TKF0_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	L7TKF0	1273738	Escherichia phage PBECO4	1045010	Escherichia coli O157	bacteria
L7TKG5_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	L7TKG5	1273738	Escherichia phage PBECO4	1045010	Escherichia coli O157	bacteria
L7TKH1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	L7TKH1	1273738	Escherichia phage PBECO4	1045010	Escherichia coli O157	bacteria
L7TKH5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	L7TKH5	1273738	Escherichia phage PBECO4	1045010	Escherichia coli O157	bacteria
L7TL73_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	L7TL73	1273738	Escherichia phage PBECO4	1045010	Escherichia coli O157	bacteria
L7TLB2_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	L7TLB2	1273738	Escherichia phage PBECO4	1045010	Escherichia coli O157	bacteria
L7TLC1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	L7TLC1	1273738	Escherichia phage PBECO4	1045010	Escherichia coli O157	bacteria
L7TLD6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	L7TLD6	1273738	Escherichia phage PBECO4	1045010	Escherichia coli O157	bacteria
L7TLF4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	L7TLF4	1273738	Escherichia phage PBECO4	1045010	Escherichia coli O157	bacteria
L7TLH8_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	L7TLH8	1273738	Escherichia phage PBECO4	1045010	Escherichia coli O157	bacteria
A0A6C0R035_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A6C0R035	2696445	Escherichia phage sortkaff	511145	Escherichia coli str. K-12 substr. MG1655	bacteria
A0A6C0R052_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A6C0R052	2696445	Escherichia phage sortkaff	511145	Escherichia coli str. K-12 substr. MG1655	bacteria
UPI001E77220D_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	UPI001E77220D	2865805	Escherichia phage vB_EcoP-CHD5UKE1	562	Escherichia coli	bacteria
A0A0D4DAL0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A0D4DAL0	1610828	Escherichia phage CAjan	83333	Escherichia coli K-12	bacteria
A0A0D4DAN6_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A0D4DAN6	1610828	Escherichia phage CAjan	83333	Escherichia coli K-12	bacteria
A0A2Z5HHF0_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A2Z5HHF0	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHF2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HHF2	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHF7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HHF7	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHF9_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A2Z5HHF9	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHG0_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A2Z5HHG0	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHG1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HHG1	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHG5_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A2Z5HHG5	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHG9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HHG9	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHH4_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A2Z5HHH4	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHH5_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HHH5	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHV5_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HHV5	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHV8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HHV8	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHW1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HHW1	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHW4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HHW4	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHW6_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A2Z5HHW6	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHX0_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A2Z5HHX0	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHX2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HHX2	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHX4_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A2Z5HHX4	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHX8_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A2Z5HHX8	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HHY1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HHY1	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HIS1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HIS1	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HIS9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HIS9	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HIT2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HIT2	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HIU1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HIU1	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HIU2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HIU2	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HIV0_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HIV0	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HIV9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HIV9	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HIW9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HIW9	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HIX1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HIX1	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HIY4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HIY4	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5WKS0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5WKS0	2060721	Escherichia phage T2	562	Escherichia coli	bacteria
A0A2Z5WKT9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5WKT9	2060721	Escherichia phage T2	562	Escherichia coli	bacteria
A0A2Z5WKZ0_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5WKZ0	2060721	Escherichia phage T2	562	Escherichia coli	bacteria
A0A2Z5WL00_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5WL00	2060721	Escherichia phage T2	562	Escherichia coli	bacteria
A0A2Z5WL20_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A2Z5WL20	2060721	Escherichia phage T2	562	Escherichia coli	bacteria
A0A2Z5WL63_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5WL63	2060721	Escherichia phage T2	562	Escherichia coli	bacteria
A0A9E6YZ14_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A9E6YZ14	2911669	Escherichia phage CLB_P3	562	Escherichia coli	bacteria
A0A9E6YZ14_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A9E6YZ14	2911669	Escherichia phage CLB_P3	585055	Escherichia coli 55989	bacteria
X2KS19_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	X2KS19	1458848	Escherichia phage Bp4	562	Escherichia coli	bacteria
X2L027_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	X2L027	1468411	Enterobacteria phage 9g	562	Escherichia coli	bacteria
A0A386KBB9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A386KBB9	2060721	Escherichia phage T2	562	Escherichia coli	bacteria
A0A386KBI4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A386KBI4	2315471	Enterobacteria phage vB_EcoP_IME390	511693	Escherichia coli BL21	bacteria
A0A386KBI8_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A386KBI8	2060721	Escherichia phage T2	562	Escherichia coli	bacteria
A0A7T0Q1Q7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A7T0Q1Q7	2662277	Escherichia phage ES17	562	Escherichia coli	bacteria
A0A7T0Q2C0_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A7T0Q2C0	2662277	Escherichia phage ES17	562	Escherichia coli	bacteria
A0A7T0Q2E9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A7T0Q2E9	2662277	Escherichia phage ES17	562	Escherichia coli	bacteria
A0A097EY12_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A097EY12	1555202	Escherichia phage 121Q	562	Escherichia coli	bacteria
A0A097EY16_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A097EY16	1555202	Escherichia phage 121Q	562	Escherichia coli	bacteria
A0A097EY23_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A097EY23	1555202	Escherichia phage 121Q	562	Escherichia coli	bacteria
A0A097EY47_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A097EY47	1555202	Escherichia phage 121Q	562	Escherichia coli	bacteria
A0A097EY53_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A097EY53	1555202	Escherichia phage 121Q	562	Escherichia coli	bacteria
A0A097EY55_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A097EY55	1555202	Escherichia phage 121Q	562	Escherichia coli	bacteria
A0A097EY79_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A097EY79	1555202	Escherichia phage 121Q	562	Escherichia coli	bacteria
A0A097EYA9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A097EYA9	1555202	Escherichia phage 121Q	562	Escherichia coli	bacteria
A0A097EYD6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A097EYD6	1555202	Escherichia phage 121Q	562	Escherichia coli	bacteria
A0A1B2ANY5_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A1B2ANY5	1883200	Escherichia phage Envy	562	Escherichia coli	bacteria
A0A1B2AP49_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A1B2AP49	1883202	Escherichia phage Gluttony	562	Escherichia coli	bacteria
A0A7R7D0N0_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A7R7D0N0	2751378	Stx1a-converting phage Stx1_499	1078034	Escherichia coli O145:H28	bacteria
A0A7R7D2I2_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A7R7D2I2	2751394	Stx2a-converting phage Stx2_12E129_PPompW	1078034	Escherichia coli O145:H28	bacteria
A0A9E7J6A5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A9E7J6A5	2946104	Escherichia phage vB_EcoS-569R4	562	Escherichia coli	bacteria
A0A9E7J6G4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A9E7J6G4	2946121	Escherichia phage vB_EcoS-733R5	562	Escherichia coli	bacteria
A0A9E7J6K2_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A9E7J6K2	2946081	Escherichia phage vB_EcoM-606R2	1412825	Escherichia coli 606	bacteria
Q38470_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	Q38470	2681603	Escherichia phage Mu	562	Escherichia coli	bacteria
Q38472_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	Q38472	2681603	Escherichia phage Mu	562	Escherichia coli	bacteria
A0A0A0P0H1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A0A0P0H1	1414766	Enterobacteria phage IME_EC2	562	Escherichia coli	bacteria
A0A0A0P0H3_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A0A0P0H3	1414766	Enterobacteria phage IME_EC2	562	Escherichia coli	bacteria
A0A0A0P0H6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A0A0P0H6	1414766	Enterobacteria phage IME_EC2	562	Escherichia coli	bacteria
A0A0A0P260_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A0A0P260	1414766	Enterobacteria phage IME_EC2	562	Escherichia coli	bacteria
A0A0N7BSS3_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A0N7BSS3	1660361	Escherichia phage PA11	1051349	Escherichia coli PA11	bacteria
A0A0U4J837_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A0U4J837	1777059	Escherichia phage phiE142	83334	Escherichia coli O157:H7	bacteria
A0A977R8C0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A977R8C0	2831670	Escherichia phage vB_EcoP_DE5	562	Escherichia coli	bacteria
A0A977R8E3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A977R8E3	2831670	Escherichia phage vB_EcoP_DE5	562	Escherichia coli	bacteria
A0A977R8F2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A977R8F2	2831670	Escherichia phage vB_EcoP_DE5	562	Escherichia coli	bacteria
A0A977R8G5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A977R8G5	2831670	Escherichia phage vB_EcoP_DE5	562	Escherichia coli	bacteria
A0A977R8I3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A977R8I3	2831670	Escherichia phage vB_EcoP_DE5	562	Escherichia coli	bacteria
S5MQI6_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	S5MQI6	1115653	Escherichia phage 1720a-02	562	Escherichia coli	bacteria
UPI001E7AAF89_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	UPI001E7AAF89	2865805	Escherichia phage vB_EcoP-CHD5UKE1	562	Escherichia coli	bacteria
A0A1U9WQZ4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A1U9WQZ4	2496547	Escherichia phage vB_EcoS_ESCO41	562	Escherichia coli	bacteria
A0A1U9WQZ5_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A1U9WQZ5	2496547	Escherichia phage vB_EcoS_ESCO41	562	Escherichia coli	bacteria
A0A1U9WR15_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A1U9WR15	2496547	Escherichia phage vB_EcoS_ESCO41	562	Escherichia coli	bacteria
A0A1U9WR26_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A1U9WR26	2496547	Escherichia phage vB_EcoS_ESCO41	562	Escherichia coli	bacteria
A0A1U9WR30_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A1U9WR30	2496547	Escherichia phage vB_EcoS_ESCO41	562	Escherichia coli	bacteria
A0A1U9WR34_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A1U9WR34	2496547	Escherichia phage vB_EcoS_ESCO41	562	Escherichia coli	bacteria
A0A1U9WR40_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A1U9WR40	2496547	Escherichia phage vB_EcoS_ESCO41	562	Escherichia coli	bacteria
A0A1U9WR47_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A1U9WR47	2496547	Escherichia phage vB_EcoS_ESCO41	562	Escherichia coli	bacteria
E5KY24_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	E5KY24	926589	Escherichia phage PhaxI	83334	Escherichia coli O157:H7	bacteria
A0A410T5B5_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A410T5B5	2499909	Escherichia phage AnYang	1045010	Escherichia coli O157	bacteria
A0A2Z5H362_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5H362	2234085	Escherichia phage vB_EcoM_JB75	562	Escherichia coli	bacteria
A0A8F1NI09_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A8F1NI09	2841874	Escherichia phage P479	562	Escherichia coli	bacteria
A0A8F1NI18_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A8F1NI18	2841874	Escherichia phage P479	562	Escherichia coli	bacteria
A0A8F1NI77_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A8F1NI77	2841874	Escherichia phage P479	562	Escherichia coli	bacteria
A0A8F1NIS1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A8F1NIS1	2841874	Escherichia phage P479	562	Escherichia coli	bacteria
A0A6C0R1R0_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A6C0R1R0	2696386	Escherichia phage bob	511145	Escherichia coli str. K-12 substr. MG1655	bacteria
A0A7D5FTC6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A7D5FTC6	2743777	Escherichia virus LS3	562	Escherichia coli	bacteria
A0A9E7II71_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A9E7II71	2945916	Escherichia phage SZH-1	562	Escherichia coli	bacteria
A0A9E7IVP1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A9E7IVP1	2936940	Escherichia phage EC105	562	Escherichia coli	bacteria
A0A9E7IWL7_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A9E7IWL7	2936940	Escherichia phage EC105	562	Escherichia coli	bacteria
A9XL65_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A9XL65	10760	Escherichia phage T7	562	Escherichia coli	bacteria
A9XLB0_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A9XLB0	10760	Escherichia phage T7	562	Escherichia coli	bacteria
B0FIM1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	B0FIM1	2679905	Escherichia phage phiEco32	562	Escherichia coli	bacteria
B0FIR2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	B0FIR2	2679905	Escherichia phage phiEco32	562	Escherichia coli	bacteria
B0FIR4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	B0FIR4	2679905	Escherichia phage phiEco32	562	Escherichia coli	bacteria
B0FIT0_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	B0FIT0	2679905	Escherichia phage phiEco32	562	Escherichia coli	bacteria
B0FIT1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	B0FIT1	2679905	Escherichia phage phiEco32	562	Escherichia coli	bacteria
C5H7H6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	C5H7H6	576791	Escherichia phage wV8	83334	Escherichia coli O157:H7	bacteria
C5H7I0_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	C5H7I0	576791	Escherichia phage wV8	83334	Escherichia coli O157:H7	bacteria
C5H7I1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	C5H7I1	576791	Escherichia phage wV8	83334	Escherichia coli O157:H7	bacteria
C5H7I2_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	C5H7I2	576791	Escherichia phage wV8	83334	Escherichia coli O157:H7	bacteria
C5H7J2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	C5H7J2	576791	Escherichia phage wV8	83334	Escherichia coli O157:H7	bacteria
Q38493_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	Q38493	2681603	Escherichia phage Mu	562	Escherichia coli	bacteria
Q38495_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	Q38495	2681603	Escherichia phage Mu	562	Escherichia coli	bacteria
Q38496_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	Q38496	2681603	Escherichia phage Mu	562	Escherichia coli	bacteria
Q38508_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	Q38508	10759	Enterobacteria phage T3	562	Escherichia coli	bacteria
Q8SC42_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	Q8SC42	180816	Stx2 converting phage I	83334	Escherichia coli O157:H7	bacteria
Q8SC48_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	Q8SC48	180816	Stx2 converting phage I	83334	Escherichia coli O157:H7	bacteria
Q8SC49_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	Q8SC49	180816	Stx2 converting phage I	83334	Escherichia coli O157:H7	bacteria
Q8SC53_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	Q8SC53	180816	Stx2 converting phage I	83334	Escherichia coli O157:H7	bacteria
Q8SC75_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	Q8SC75	180816	Stx2 converting phage I	83334	Escherichia coli O157:H7	bacteria
A0A345BS23_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A345BS23	2250214	Escherichia virus KFS-EC	83334	Escherichia coli O157:H7	bacteria
A0A345BSD2_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A345BSD2	2250214	Escherichia virus KFS-EC	83334	Escherichia coli O157:H7	bacteria
A0A7D5FNJ9_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A7D5FNJ9	2743777	Escherichia virus LS3	562	Escherichia coli	bacteria
A0A7D5FNP8_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A7D5FNP8	2743776	Escherichia virus LS2	562	Escherichia coli	bacteria
D4Z9U3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	D4Z9U3	66711	Escherichia phage AR1	83334	Escherichia coli O157:H7	bacteria
D4Z9X9_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	D4Z9X9	66711	Escherichia phage AR1	83334	Escherichia coli O157:H7	bacteria
D4ZA08_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	D4ZA08	66711	Escherichia phage AR1	83334	Escherichia coli O157:H7	bacteria
D4ZA10_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	D4ZA10	66711	Escherichia phage AR1	83334	Escherichia coli O157:H7	bacteria
D4ZA12_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	D4ZA12	66711	Escherichia phage AR1	83334	Escherichia coli O157:H7	bacteria
D4ZA16_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	D4ZA16	66711	Escherichia phage AR1	83334	Escherichia coli O157:H7	bacteria
D4ZA73_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	D4ZA73	66711	Escherichia phage AR1	83334	Escherichia coli O157:H7	bacteria
X2KRU4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	X2KRU4	1458848	Escherichia phage Bp4	562	Escherichia coli	bacteria
A0A192Y871_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A192Y871	1852563	Escherichia phage vB_EcoS_NBD2	562	Escherichia coli	bacteria
A0A192Y877_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A192Y877	1852563	Escherichia phage vB_EcoS_NBD2	562	Escherichia coli	bacteria
A0A192Y886_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A192Y886	1852563	Escherichia phage vB_EcoS_NBD2	562	Escherichia coli	bacteria
A0A192Y890_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A192Y890	1852563	Escherichia phage vB_EcoS_NBD2	562	Escherichia coli	bacteria
A0A192Y892_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A192Y892	1852563	Escherichia phage vB_EcoS_NBD2	562	Escherichia coli	bacteria
A0A192Y899_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A192Y899	1852563	Escherichia phage vB_EcoS_NBD2	562	Escherichia coli	bacteria
V5KSN5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	V5KSN5	1391428	Escherichia phage 4MG	83333	Escherichia coli K-12	bacteria
V5KSN7_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	V5KSN7	1391428	Escherichia phage 4MG	83333	Escherichia coli K-12	bacteria
V5KSN9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	V5KSN9	1391428	Escherichia phage 4MG	83333	Escherichia coli K-12	bacteria
V5KSQ6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	V5KSQ6	1391428	Escherichia phage 4MG	83333	Escherichia coli K-12	bacteria
V5KSR1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	V5KSR1	1391428	Escherichia phage 4MG	83333	Escherichia coli K-12	bacteria
