1233	Bacteria	Nitrosomonadaceae
1238	Bacteria	Piscirickettsiaceae
1246	Bacteria	Lactobacillaceae
1251	Bacteria	Lactobacillaceae
1267	Bacteria	Clostridiaceae
1272	Bacteria	Micrococcaceae
1273	Bacteria	Micrococcaceae
1274	Bacteria	Dermacoccaceae
1276	Bacteria	Kytococcaceae
1283	Bacteria	Staphylococcaceae
1284	Bacteria	Staphylococcaceae
1288	Bacteria	Staphylococcaceae
1290	Bacteria	Staphylococcaceae
1292	Bacteria	Staphylococcaceae
1293	Bacteria	Staphylococcaceae
1294	Bacteria	Staphylococcaceae
1295	Bacteria	Staphylococcaceae
1296	Bacteria	Staphylococcaceae
1310	Bacteria	Streptococcaceae
1313	Bacteria	Streptococcaceae
1322	Bacteria	Lachnospiraceae
1323	Bacteria	Erysipelotrichaceae
1326	Bacteria	Streptococcaceae
1328	Bacteria	Streptococcaceae
1329	Bacteria	Streptococcaceae
1334	Bacteria	Streptococcaceae
1337	Bacteria	Streptococcaceae
1345	Bacteria	Streptococcaceae
1346	Bacteria	Streptococcaceae
1353	Bacteria	Enterococcaceae
1364	Bacteria	Streptococcaceae
1365	Bacteria	Streptococcaceae
1366	Bacteria	Streptococcaceae
1371	Bacteria	Bacillaceae
1373	Bacteria	Caryophanaceae
1374	Bacteria	Caryophanaceae
1376	Bacteria	Aerococcaceae
1377	Bacteria	Aerococcaceae
1379	Bacteria	Gemellaceae
1383	Bacteria	Atopobiaceae
1392	Bacteria	Bacillaceae
1393	Bacteria	Paenibacillaceae
1394	Bacteria	Anoxybacillaceae
1397	Bacteria	Bacillaceae
1398	Bacteria	Bacillaceae
1399	Bacteria	Bacillaceae
1401	Bacteria	Paenibacillaceae
1405	Bacteria	Bacillaceae
1406	Bacteria	Paenibacillaceae
1407	Bacteria	Bacillaceae
1421	Bacteria	Bacillaceae
1426	Bacteria	Anoxybacillaceae
1428	Bacteria	Bacillaceae
1451	Bacteria	Paenibacillaceae
1455	Bacteria	Bacillaceae
1456	Bacteria	Bacillaceae
1457	Bacteria	Alicyclobacillaceae
1458	Bacteria	Bacillaceae
1459	Bacteria	Caryophanaceae
1461	Bacteria	Bacillaceae
1465	Bacteria	Paenibacillaceae
1467	Bacteria	Bacillaceae
1472	Bacteria	Paenibacillaceae
1473	Bacteria	Bacillaceae
1474	Bacteria	Caryophanaceae
1476	Bacteria	Caryophanaceae
1478	Bacteria	Bacillaceae
1482	Bacteria	Bacillaceae
1484	Bacteria	Caryophanales Family X. Incertae Sedis
1490	Bacteria	Peptostreptococcaceae
1494	Bacteria	Clostridiaceae
1497	Bacteria	Natronincolaceae
1498	Bacteria	Clostridiaceae
1503	Bacteria	Gottschalkiaceae
1504	Bacteria	Clostridiaceae
1505	Bacteria	Peptostreptococcaceae
1509	Bacteria	Clostridiaceae
1520	Bacteria	Clostridiaceae
1525	Bacteria	Neomoorellaceae
1526	Bacteria	Lachnospiraceae
1527	Bacteria	Lachnospiraceae
1528	Bacteria	Eubacteriaceae
1529	Bacteria	Clostridiaceae
1530	Bacteria	Clostridiaceae
1531	Bacteria	Lachnospiraceae
1533	Bacteria	Clostridiaceae
1536	Bacteria	Clostridiaceae
1539	Bacteria	Clostridiaceae
1540	Bacteria	Peptostreptococcaceae
1541	Bacteria	Peptostreptococcaceae
1543	Bacteria	Clostridiaceae
1544	Bacteria	Lachnospiraceae
1548	Bacteria	Clostridiaceae
1550	Bacteria	Clostridiaceae
1552	Bacteria	Clostridiaceae
1553	Bacteria	Clostridiaceae
1559	Bacteria	Clostridiaceae
1571	Bacteria	Caryophanaceae
1582	Bacteria	Lactobacillaceae
1583	Bacteria	Lactobacillaceae
1589	Bacteria	Lactobacillaceae
1600	Bacteria	Lactobacillaceae
1605	Bacteria	Lactobacillaceae
1606	Bacteria	Lactobacillaceae
1612	Bacteria	Lactobacillaceae
1614	Bacteria	Lactobacillaceae
1616	Bacteria	Lactobacillaceae
1620	Bacteria	Lactobacillaceae
1622	Bacteria	Lactobacillaceae
1629	Bacteria	Lactobacillaceae
1631	Bacteria	Lactobacillaceae
1633	Bacteria	Lactobacillaceae
1640	Bacteria	Listeriaceae
1642	Bacteria	Listeriaceae
1650	Bacteria	Caryophanaceae
1655	Bacteria	Actinomycetaceae
1656	Bacteria	Actinomycetaceae
1657	Bacteria	Actinomycetaceae
1658	Bacteria	Actinomycetaceae
1659	Bacteria	Actinomycetaceae
1660	Bacteria	Actinomycetaceae
1661	Bacteria	Actinomycetaceae
1664	Bacteria	Micrococcaceae
1670	Bacteria	Micrococcaceae
1671	Bacteria	Micrococcaceae
1672	Bacteria	Micrococcaceae
1673	Bacteria	Rhizobiaceae
1676	Bacteria	Micrococcaceae
1677	Bacteria	Micrococcaceae
1680	Bacteria	Bifidobacteriaceae
1684	Bacteria	Bifidobacteriaceae
1688	Bacteria	Bifidobacteriaceae
1692	Bacteria	Bifidobacteriaceae
1693	Bacteria	Bifidobacteriaceae
1698	Bacteria	Brevibacteriaceae
1703	Bacteria	Brevibacteriaceae
1705	Bacteria	Corynebacteriaceae
1708	Bacteria	Cellulomonadaceae
1709	Bacteria	Cellulomonadaceae
1710	Bacteria	Promicromonosporaceae
1712	Bacteria	Cellulomonadaceae
1713	Bacteria	Cellulomonadaceae
1714	Bacteria	Cellulomonadaceae
1724	Bacteria	Corynebacteriaceae
1725	Bacteria	Corynebacteriaceae
1727	Bacteria	Corynebacteriaceae
1732	Bacteria	Eubacteriaceae
1736	Bacteria	Eubacteriaceae
1737	Bacteria	Peptostreptococcaceae
1748	Bacteria	Propionibacteriaceae
1749	Bacteria	Propionibacteriaceae
1750	Bacteria	Propionibacteriaceae
1753	Bacteria	Propionibacteriaceae
1768	Bacteria	Mycobacteriaceae
1774	Bacteria	Mycobacteriaceae
1775	Bacteria	Mycobacteriaceae
1776	Bacteria	Mycobacteriaceae
1777	Bacteria	Mycobacteriaceae
1778	Bacteria	Mycobacteriaceae
1779	Bacteria	Mycobacteriaceae
1780	Bacteria	Mycobacteriaceae
1782	Bacteria	Mycobacteriaceae
1783	Bacteria	Mycobacteriaceae
1784	Bacteria	Mycobacteriaceae
1786	Bacteria	Mycobacteriaceae
1787	Bacteria	Mycobacteriaceae
1788	Bacteria	Mycobacteriaceae
1789	Bacteria	Mycobacteriaceae
1790	Bacteria	Mycobacteriaceae
1791	Bacteria	Mycobacteriaceae
